Date,avg_sentiment_all_news,avg_sentiment_top_news
2/17/2014,-0.127948061,-0.047154164
8/20/2014,-0.150286534,-0.077775002
6/24/2014,-0.135070797,-0.055679999
11/17/2012,-0.1113321,-0.09137
7/5/2013,-0.070877957,-0.049345005
9/23/2012,-0.046186486,-0.312438092
1/8/2011,-0.092072137,-0.299049999
1/27/2012,-0.046577196,-0.169824996
8/3/2008,-0.134128099,-0.139424998
4/7/2018,-0.154829485,-0.161514998
4/4/2019,-0.092770867,-0.178252168
2/2/2016,-0.09096622,-0.151664996
12/17/2010,-0.133942337,-0.293209589
12/30/2010,-0.182449998,-0.103016036
7/28/2015,-0.145510765,-0.111066667
11/26/2016,-0.047745796,-0.187199995
12/3/2009,-0.133580812,-0.13287143
7/3/2008,-0.091407102,-0.26377826
12/6/2016,-0.03431168,-0.122785003
9/5/2009,-0.103016036,-0.278781817
11/26/2013,-0.068713901,-0.076147999
2/27/2015,-0.191980724,-0.071885002
1/20/2014,-0.072143001,-0.120786363
4/7/2014,-0.134220795,-0.079004762
10/25/2014,-0.175033573,-0.182280002
5/20/2014,-0.132398062,-0.177039999
1/2/2013,-0.062377036,-0.420107688
3/14/2011,-0.146155943,-0.148090474
3/8/2011,-0.138184272,-0.040109998
6/21/2012,-0.00814239,-0.308891304
2/16/2008,-0.278781817,-0.220109998
1/27/2008,0,0
1/27/2019,-0.089244419,-0.089244419
11/10/2018,-0.114113943,-0.114113943
12/26/2017,-0.066799658,-0.37462307
1/9/2017,-0.058856078,-0.091016666
7/13/2009,-0.165347455,-0.189247434
8/18/2010,-0.093312148,-0.187585719
3/5/2010,-0.082072373,-0.161954997
2/28/2009,-0.101603192,-0.215389997
2/24/2009,-0.017641786,-0.093255001
1/15/2009,-0.097923678,-0.290485714
7/1/2008,-0.091016666,-0.072186668
3/28/2008,-0.156846085,-0.162476919
6/28/2015,-0.11524112,-0.065979994
5/5/2014,-0.142941934,-0.296135002
8/16/2013,-0.049813659,-0.33870909
12/17/2014,-0.197531553,-0.091324998
3/8/2013,-0.013710047,-0.322299998
1/12/2011,-0.12852857,-0.137419995
2/28/2011,-0.116214022,-0.310251723
7/24/2011,-0.219069739,-0.134194999
3/21/2012,-0.053663562,-0.299286955
7/3/2009,-0.069340385,-0.195921734
4/2/2008,-0.091324998,-0.131340002
9/27/2017,-0.116699498,-0.099264996
12/14/2016,-0.045391494,-0.055359999
6/24/2016,-0.040885888,-0.446344002
4/2/2010,-0.0577548,-0.217693101
3/10/2016,-0.106842411,-0.052330057
4/5/2010,-0.094993297,-0.196850979
2/4/2009,-0.083603412,-0.169955483
4/8/2009,-0.049147755,-0.166550001
8/12/2009,-0.128747007,-0.148629999
6/3/2009,-0.081079133,-0.419119997
3/31/2008,-0.124010666,-0.12219
10/17/2008,-0.169955483,-0.203779996
11/2/2016,-0.05160419,-0.177992591
2/13/2015,-0.152384542,-0.183585
1/26/2013,-0.134556822,-0.288164999
8/4/2014,-0.131643907,-0.060160001
11/24/2014,-0.111927303,-0.100289999
5/12/2013,-0.088584143,-0.155795
9/12/2014,-0.142880574,-0.447766661
1/13/2014,-0.078449033,-0.122394996
8/2/2012,-0.004981431,-0.278309999
4/8/2008,-0.130067104,-0.299044998
4/18/2019,-0.077652529,-0.023871432
4/1/2019,-0.105522678,-0.226886366
1/15/2018,-0.114634477,-0.156123332
10/9/2015,-0.121315615,0.040784997
12/7/2010,-0.161532714,-0.132254997
3/17/2015,-0.057615139,-0.131391669
4/12/2015,-0.15649161,-0.105509997
8/14/2010,-0.210439836,-0.149833333
4/30/2008,-0.089019047,-0.183499999
5/9/2009,-0.099603636,-0.336304994
5/12/2009,-0.06363278,-0.239914998
6/20/2008,-0.080548175,-0.269105
12/3/2013,-0.070195107,-0.153578576
11/11/2014,-0.11261482,-0.221995234
11/24/2013,-0.132892195,-0.155545
3/4/2013,-0.070337706,-0.062984999
10/25/2010,-0.100385128,-0.027165
2/9/2019,-0.118088766,-0.118088766
8/22/2018,-0.105714786,-0.107905
11/1/2017,-0.123548458,-0.04979
2/7/2016,-0.103398352,-0.2546
9/19/2016,-0.111809251,-0.124064999
11/26/2010,-0.147080164,-0.347750001
5/25/2010,-0.138978217,-0.22482857
6/3/2010,-0.156000616,-0.352948274
6/3/2015,-0.14346348,0.061609999
3/3/2009,-0.03016393,-0.168289997
10/4/2009,-0.118841361,-0.182360868
5/24/2009,-0.06868253,-0.185674999
12/13/2008,-0.15946907,-0.09236
7/17/2014,-0.150064094,-0.36614762
4/30/2014,-0.164445903,-0.128345
2/6/2011,-0.059995495,-0.09432
1/26/2011,-0.171039576,-0.15413
6/28/2011,-0.165832307,0.047645001
6/10/2011,-0.090350703,-0.165639997
4/30/2019,-0.151958305,-0.164414375
10/19/2018,-0.164414375,-0.212164997
8/20/2018,-0.107857714,-0.316203842
6/16/2017,-0.114366705,-0.202852497
8/11/2016,-0.131196889,-0.11769
12/8/2010,-0.042158139,-0.268069998
10/31/2010,-0.137803047,-0.232095
10/10/2016,-0.091310377,-0.142609996
7/16/2009,-0.127127756,-0.06404
3/1/2009,-0.113865284,-0.289074998
12/21/2013,-0.127657479,-0.192575862
2/5/2014,-0.151371082,-0.070740003
2/26/2015,-0.13485956,-0.064047516
1/31/2014,-0.073517574,-0.162215001
12/8/2012,-0.078496821,-0.308828571
1/17/2013,-0.015252975,-0.334784996
10/17/2012,-0.062174315,-0.150040001
8/6/2011,-0.203857945,-0.413644998
8/1/2012,-0.050530485,-0.055515
7/13/2011,-0.153373521,-0.285619047
5/30/2011,-0.175969324,-0.210955001
7/7/2012,-0.062454041,-0.058139998
11/28/2011,-0.074465877,-0.160389999
8/30/2008,-0.064047516,-0.442744998
7/2/2018,-0.095065615,0.001025004
1/18/2019,-0.074411586,-0.074411586
10/12/2018,-0.083474942,-0.083474942
10/10/2018,-0.113988492,-0.113988492
12/7/2017,-0.030277168,-0.242228845
10/17/2017,-0.103047022,-0.199774075
7/23/2017,-0.070779478,-0.152080952
6/7/2015,-0.103492415,-0.229914998
1/17/2016,-0.152892382,-0.127035002
10/3/2010,-0.138585156,-0.39562727
7/22/2015,-0.116722368,-0.071929999
10/19/2016,-0.06969416,-0.113242855
3/26/2009,-0.103019557,-0.239339996
1/7/2009,-0.077589226,-0.131166668
5/23/2017,-0.163956057,-0.020780955
4/10/2008,-0.14923435,-0.171139996
2/21/2008,-0.199774075,-0.182734482
9/11/2008,0.010165713,-0.167519997
9/23/2013,-0.119087519,-0.175525002
1/9/2014,-0.122272196,-0.261635002
7/11/2013,-0.097627937,-0.398695234
2/22/2013,-0.087129111,-0.206119996
4/14/2014,-0.104671039,-0.250684999
7/1/2014,-0.122280769,-0.160215004
2/1/2013,-0.104586201,-0.268080002
3/2/2011,-0.144797043,-0.209439999
11/19/2011,-0.050423966,-0.300584999
5/29/2012,-0.030594431,-0.0346
3/24/2012,-0.041461045,-0.120895003
7/10/2011,-0.194864747,-0.392199995
12/23/2011,-0.020569197,-0.150688001
5/24/2008,-0.18476842,-0.238019994
10/16/2018,-0.091564822,-0.091564822
11/20/2015,-0.166886445,-0.351015002
9/24/2015,-0.159612708,-0.061224998
4/6/2017,-0.092534758,-0.18272069
1/12/2016,-0.146811881,-0.261196967
10/2/2009,-0.061224998,-0.111719996
6/9/2016,-0.146923332,-0.153843476
1/27/2010,-0.029625925,-0.138810001
1/24/2010,-0.084169001,-0.188464996
3/27/2009,-0.102708871,-0.136799999
9/21/2013,-0.132237581,-0.252910004
9/22/2014,-0.148451414,-0.250609087
7/25/2013,-0.139627207,-0.436130004
2/14/2011,-0.103286667,-0.134450002
2/15/2011,-0.244991085,-0.446881811
11/13/2011,-0.0548925,-0.123277274
2/19/2012,-0.04899375,-0.184709996
3/19/2012,-0.0637234,-0.185610713
7/21/2019,-0.126044519,-0.143960002
5/3/2017,-0.078595208,-0.102350001
3/10/2017,-0.040231591,-0.259929997
1/18/2009,-0.085789929,-0.343547617
7/16/2014,-0.149468232,-0.357835
11/13/2012,-0.080465961,-0.104500871
5/14/2013,-0.106929801,-0.249734994
12/9/2012,-0.062681131,-0.363629997
12/7/2012,-0.140527975,-0.28751818
11/2/2008,-0.104500871,-0.163019047
4/24/2019,-0.141584734,-0.162199998
10/11/2018,-0.134450961,-0.134450961
4/14/2019,-0.065524282,-0.318909995
10/6/2018,-0.094451038,-0.094451038
5/4/2017,-0.011089157,-0.152014281
7/11/2016,-0.076904945,0.038950002
10/22/2015,-0.174608664,-0.113150002
8/24/2009,-0.120045659,-0.229176185
11/29/2008,-0.238395554,-0.019360001
11/10/2016,0.013460176,-0.354549997
3/26/2015,-0.109297673,-0.007589998
10/15/2013,-0.073973602,-0.117750002
8/26/2014,-0.133559212,-0.154674997
6/10/2014,-0.134308783,-0.352934209
5/4/2014,-0.163502708,-0.325550003
3/6/2013,-0.057868399,0.103690001
12/23/2012,-0.013278756,-0.156540913
11/10/2011,-0.021204933,-0.466434992
5/26/2012,-0.037577633,-0.199128572
5/30/2012,-0.010979691,-0.22622
5/7/2012,-0.029921387,-0.280433331
6/22/2012,-0.032426911,-0.18206
5/17/2012,-0.038294637,-0.266625
1/29/2019,-0.09410623,-0.09410623
1/22/2018,-0.13350563,-0.100144999
9/28/2018,-0.052103865,-0.045816993
10/13/2017,-0.054522675,-0.155719046
2/21/2017,-0.104962472,-0.020724998
11/15/2009,-0.135169461,-0.255206557
3/19/2009,-0.083046535,0.002189999
6/5/2010,-0.078010753,-0.240424996
6/2/2009,-0.04635749,-0.125136364
5/24/2015,-0.099484089,-0.222757693
12/5/2013,-0.118738254,-0.157384999
12/27/2013,-0.129111088,-0.090949995
2/8/2014,-0.138325,-0.342469999
12/8/2014,-0.17934577,-0.092359261
2/5/2013,-0.099951967,-0.211745
2/20/2011,-0.113271246,-0.171424999
1/1/2013,-0.10624396,-0.200649995
2/27/2011,-0.072383212,-0.350776186
6/24/2010,-0.10182328,-0.311399999
4/12/2018,-0.145857758,-0.31633
10/18/2018,-0.130075356,-0.130075356
7/12/2018,-0.071738778,-0.169014997
9/10/2018,-0.102225553,-0.1590977
10/10/2017,-0.092987779,-0.126322499
5/4/2016,-0.114217706,-0.163942187
9/2/2009,-0.1590977,-0.076864997
2/20/2008,-0.126322499,-0.429549996
10/18/2008,-0.163942187,-0.082386956
10/19/2008,-0.088110832,-0.269279998
1/8/2016,-0.178812975,-0.218585001
1/25/2014,-0.132173464,-0.181969562
1/27/2013,-0.12934425,-0.080258332
9/24/2014,-0.120220024,-0.166690002
5/22/2013,-0.15793546,0.053644999
1/5/2015,-0.133581945,-0.174244997
9/27/2013,-0.052684982,-0.207565
1/29/2013,-0.085211274,-0.331094995
1/21/2013,-0.030629562,-0.21172
9/25/2012,-0.046091719,-0.246152383
4/1/2011,-0.164136857,-0.17602
4/20/2011,-0.150239998,-0.321734997
3/13/2012,-0.09132886,-0.173819997
11/15/2011,-0.019198469,-0.150930002
12/2/2011,-0.044712522,-0.213674997
2/2/2012,-0.024161972,-0.13469
7/22/2018,-0.176052981,-0.114680327
7/5/2018,-0.131678819,-0.371890469
10/27/2018,-0.114680327,-0.049571429
6/2/2018,-0.192083731,-0.10116033
12/14/2017,-0.100012812,-0.191249999
12/16/2015,-0.08551816,-0.044625003
7/4/2015,-0.108449325,-0.13586
7/26/2015,-0.215910648,-0.236913635
6/21/2015,-0.131325136,-0.02344815
8/3/2009,-0.106287007,-0.236884996
1/21/2010,-0.0632367,-0.352066666
11/24/2009,-0.118879006,-0.179235
3/23/2017,-0.157336599,-0.456879998
3/9/2010,-0.066515647,-0.087594999
5/26/2009,-0.073578243,-0.280465212
3/3/2017,-0.062760685,-0.217480767
5/7/2009,-0.10116033,-0.327859998
2/28/2008,-0.191249999,-0.335159093
3/27/2014,-0.103454569,-0.229559996
4/27/2013,-0.118872727,-0.230821739
2/15/2012,-0.084328548,-0.265774994
4/17/2008,-0.112643971,-0.118939999
8/18/2019,-0.152578776,-0.057659999
11/21/2018,-0.170700989,-0.170700989
10/31/2018,-0.103063778,-0.103063778
2/2/2019,-0.022001768,-0.022001768
12/20/2017,-0.09853905,-0.221479995
12/11/2017,-0.086489003,-0.213759092
7/17/2017,-0.070981766,-0.233490472
2/23/2016,-0.097201355,-0.317249998
5/28/2015,-0.1086802,-0.327942854
8/26/2015,-0.174477366,-0.137531819
2/17/2016,-0.122709873,-0.137899996
12/12/2009,-0.082275903,-0.192202701
6/17/2009,-0.056648634,-0.14636842
2/23/2009,-0.041342945,-0.039710001
8/28/2008,0.038644442,-0.298928569
11/19/2012,-0.095295012,-0.067049999
5/17/2014,-0.098699763,-0.270961902
3/9/2013,-0.047095184,-0.10653333
12/3/2012,-0.026764016,-0.068910001
4/24/2011,-0.153068419,-0.170541666
9/16/2011,-0.135537015,-0.012537929
5/27/2011,-0.12223421,-0.131355
5/28/2011,-0.086369498,-0.294852381
9/5/2011,-0.120221874,-0.192561905
6/19/2012,-0.058665561,-0.082200004
8/19/2012,-0.12970068,-0.189572728
10/26/2010,-0.139611267,-0.233104998
10/10/2019,-0.197579139,-0.120452309
7/5/2019,-0.123841635,-0.152136365
5/6/2019,-0.079073317,-0.09933828
10/22/2018,-0.120452309,-0.281119998
1/28/2018,-0.101627992,-0.078899198
5/2/2017,-0.039266969,-0.222479999
4/19/2010,-0.0531441,-0.319569997
7/8/2010,-0.153834041,-0.151166668
11/21/2009,-0.183085833,-0.113391612
8/29/2009,-0.09933828,-0.203619043
7/21/2009,-0.111320074,-0.028614995
9/11/2009,-0.081260078,-0.182220001
5/4/2009,-0.078899198,-0.204918183
4/15/2013,-0.106090932,-0.087329999
10/21/2013,-0.090028885,-0.12099
9/8/2014,-0.119015697,-0.079279997
6/30/2013,-0.075474285,-0.358055554
7/1/2013,-0.07648479,-0.287984996
8/22/2014,-0.185850636,-0.33815
12/18/2012,-0.076477698,-0.123359999
7/26/2011,-0.177210247,-0.072570001
11/14/2009,-0.10495421,-0.385659999
4/19/2018,-0.090106122,-0.100149998
6/5/2017,-0.143546253,-0.204764995
12/12/2017,-0.06262942,-0.141795767
3/22/2017,-0.164401821,-0.165361898
11/1/2008,-0.113691665,-0.094704762
8/12/2015,-0.118413452,-0.094094998
7/18/2008,-0.141795767,-0.3675
5/15/2014,-0.164486382,-0.119305
2/19/2015,-0.11647763,-0.230717853
8/28/2013,-0.145316101,-0.193520004
10/16/2013,-0.128210308,-0.04989
3/15/2013,-0.098600269,-0.244319998
12/25/2012,-0.030210165,-0.187645002
6/1/2011,-0.161279998,-0.318136358
4/16/2012,-0.041958299,-0.278295003
9/25/2019,-0.142941499,-0.130199021
3/11/2018,-0.07503066,-0.152674994
5/8/2018,-0.048459748,-0.408650003
6/2/2019,-0.093940838,-0.176533334
10/30/2018,-0.130199021,-0.282442856
7/9/2017,-0.032754574,-0.232549999
8/30/2017,-0.0686409,-0.14951
11/5/2016,-0.082469551,-0.009684999
7/18/2016,-0.168187889,-0.091419997
1/26/2009,-0.097012941,-0.071214996
8/29/2008,-0.0803,-0.070504995
3/22/2014,-0.15495728,0.01305
10/16/2014,-0.110579803,-0.354089997
9/26/2012,-0.053106114,-0.052714999
11/30/2013,-0.179747308,-0.25005238
2/2/2015,-0.146170833,-0.115514999
11/23/2014,-0.161504319,-0.125195004
4/29/2013,-0.098004102,-0.156895239
10/16/2012,-0.012878868,-0.042118183
6/11/2011,-0.169532143,-0.331735002
11/10/2015,-0.1191737,-0.275269996
12/16/2010,-0.136181091,-0.198574625
9/13/2015,-0.180709832,-0.060678343
12/10/2016,-0.04552153,-0.127635772
3/18/2009,-0.110243389,-0.188348485
3/15/2008,-0.198574625,-0.250179994
5/2/2009,-0.060678343,-0.262032691
10/23/2008,-0.127635772,-0.136042106
5/12/2008,-0.155191016,-0.084310001
7/9/2014,-0.149182906,-0.277469997
10/1/2013,-0.04581194,-0.063944999
10/26/2013,-0.082418517,-0.176189996
10/31/2014,-0.081490347,-0.315689999
1/4/2015,-0.162614712,-0.141445001
2/3/2013,-0.062953767,-0.259234998
2/25/2013,-0.021966526,-0.138280005
12/19/2014,-0.170554132,-0.256980949
6/1/2012,0.001420592,-0.230490475
7/2/2012,-0.06032322,-0.173545002
2/9/2008,-0.136042106,-0.126733335
6/14/2019,-0.155329828,0.007015
5/17/2018,-0.10051664,-0.223245
9/20/2018,-0.081858407,0.024355
5/17/2017,-0.043109751,-0.0750257
11/9/2010,-0.094240907,-0.009275001
4/26/2015,-0.099124684,-0.160425001
5/21/2010,-0.07185339,-0.348931818
2/11/2009,-0.080355987,-0.17631
9/10/2016,-0.087402466,-0.215027271
12/10/2008,-0.076538768,-0.175492594
3/23/2014,-0.109254545,-0.152295237
8/9/2011,-0.264666721,0.089015001
10/22/2014,-0.175657346,-0.117263997
1/17/2011,-0.043620541,-0.241059996
7/30/2012,-0.077749999,-0.29752381
1/9/2018,-0.052228992,-0.101814997
7/25/2017,-0.076910782,-0.078519998
4/24/2017,-0.069448629,-0.061452941
9/30/2015,-0.106773612,-0.143375
11/7/2010,-0.088623635,-0.241034998
11/6/2010,-0.147666666,-0.336970834
12/12/2010,-0.160809999,-0.071175
5/30/2016,-0.081379999,-0.272329999
5/10/2009,-0.061452941,-0.261849997
9/4/2009,-0.142167762,-0.08314231
11/29/2016,-0.04254796,-0.050275002
3/28/2016,-0.162032925,-0.175004997
2/6/2015,-0.1547649,-0.168614285
4/10/2013,-0.064062827,-0.07757407
5/17/2013,-0.030797519,-0.251504542
5/5/2013,-0.109499555,-0.114599998
3/19/2011,-0.138960749,-0.274003448
1/21/2011,-0.137885779,-0.28372
12/12/2011,-0.016058957,-0.12017
12/27/2011,-0.063910183,-0.08094
4/30/2018,-0.03018308,-0.068815441
1/1/2019,-0.068815441,-0.159715
6/23/2017,-0.086316756,-0.149484995
10/29/2015,-0.079989375,-0.174596297
4/30/2015,-0.148627307,-0.249435001
11/3/2010,-0.114223036,-0.256010001
11/21/2010,-0.099664161,0.081234998
4/15/2016,-0.109649529,-0.216028567
10/27/2009,-0.124328339,-0.152929999
9/28/2009,-0.118840475,-0.33180909
2/13/2013,-0.060123138,-0.221959998
6/11/2013,-0.07682733,-0.199173911
9/28/2012,-0.018886312,-0.107433334
11/28/2012,-0.042312137,-0.126169563
3/18/2012,-0.087487847,-0.255059998
2/17/2019,-0.104886702,-0.247955002
11/10/2017,-0.099543264,-0.228280001
9/12/2017,-0.074515981,-0.205953847
9/2/2017,-0.046103591,-0.173114282
8/25/2017,-0.121574866,-0.031124999
9/16/2017,-0.119498509,-0.062459996
7/4/2017,-0.024405594,-0.218874997
7/21/2017,-0.110883388,-0.177809087
7/9/2015,-0.102015437,0.045035715
4/28/2016,-0.131582137,-0.416241667
5/31/2015,-0.099473288,-0.230205001
12/9/2016,-0.057273225,-0.20444762
2/2/2017,-0.061218171,-0.138470002
3/2/2017,-0.065533759,-0.13348
1/22/2017,-0.067916066,-0.259079996
5/26/2010,-0.084367521,-9.40E-04
12/31/2009,-0.105140907,-0.127394999
10/17/2010,-0.077737499,-0.117585714
5/20/2008,-0.114296666,-0.297604997
3/20/2015,-0.182701705,-0.224769565
8/18/2008,-0.053787728,-0.290427999
1/16/2015,-0.18146974,-0.342195002
4/7/2013,-0.126847535,-0.362285
3/3/2011,-0.073147143,-0.232757137
1/2/2011,-0.170839533,-0.238105
1/13/2012,-0.115705328,-0.03582
6/2/2012,0.1143103,-0.254664999
11/21/2011,-0.046529821,-0.171064997
6/9/2012,-0.018667142,-0.174900002
5/18/2008,-0.225073404,-0.102669999
8/19/2019,-0.14023242,-0.102239221
3/15/2018,-0.078015319,-0.17998
2/13/2019,-0.102239221,-0.148494591
7/4/2018,-0.082683069,-0.160590002
1/30/2016,-0.182014459,-0.055744994
3/15/2016,-0.091323912,-0.148906249
8/13/2015,-0.162454495,-0.209619045
12/11/2008,-0.080296707,-0.250224999
4/15/2008,-0.179723925,0.128884998
4/24/2016,-0.101733848,-0.065237209
9/1/2008,-0.073445497,-0.334729997
3/3/2014,-0.111682321,-0.358059996
9/27/2012,-0.034911196,-0.246581814
1/10/2013,-0.089726251,-0.157114998
3/7/2013,-0.030573841,-0.163800002
9/8/2012,-0.011392575,-0.264434997
1/22/2012,-0.046334722,-0.206180001
1/12/2012,-0.065218277,-0.266320002
5/30/2008,-0.148906249,-0.3243
10/17/2019,-0.105879666,-0.017364998
6/9/2019,-0.14252741,-0.281104996
5/6/2018,-0.13425072,-0.060960001
9/4/2018,-0.120307338,-0.235222578
1/6/2018,-0.113188116,-0.045383784
10/12/2017,-0.04917186,-0.240319998
11/4/2017,-0.108166243,-0.277235997
5/24/2017,-0.105513453,-0.337544825
12/10/2010,-0.079970307,-0.242285707
3/12/2017,-0.104427466,-0.277455002
6/7/2010,-0.187523011,-0.145054998
11/4/2009,-0.14683223,-0.181209093
9/25/2010,-0.130065466,-0.081211109
11/1/2009,-0.123269354,-0.224144997
2/27/2010,-0.097253599,-0.034509998
4/18/2009,-0.04413851,-0.197111108
2/17/2008,-0.045383784,-0.371172729
4/23/2016,-0.175292995,-0.1287
6/17/2014,-0.108927451,-0.244874998
4/22/2014,-0.057085568,-0.226267856
5/8/2014,-0.073651145,-0.066774192
7/31/2012,-0.050577567,-0.205509995
11/16/2011,-0.035154107,-0.119214285
5/11/2010,-0.046304666,-0.012920002
2/4/2008,-0.242285707,-0.236149994
2/24/2008,-0.197111108,-0.110345004
5/23/2019,-0.080517104,-0.125392453
5/3/2018,-0.046310131,-0.140231883
7/23/2018,-0.136797774,-0.026390001
7/24/2017,-0.075111012,-0.266254548
9/1/2015,-0.118862442,-0.09762222
5/27/2010,-0.113807359,-0.159684997
10/4/2010,-0.192349999,-0.366738095
12/17/2009,-0.0727925,0.046554998
8/23/2008,-0.12915909,-0.472300001
2/11/2014,-0.055547949,-0.111045001
2/15/2015,-0.180238207,-0.349819996
10/30/2014,-0.080546977,-0.242789993
8/15/2013,-0.120161352,-0.156754997
5/13/2013,-0.097717154,-0.336564996
1/3/2013,-0.052466666,-0.145294997
10/3/2011,-0.062749438,-0.182309997
2/15/2008,-0.09762222,0.080914997
10/16/2019,-0.181919065,-0.236600001
8/23/2019,-0.122599026,-0.045524136
9/18/2019,-0.158130253,-0.093035052
5/25/2017,-0.119081455,-0.182929996
12/16/2016,-0.091633295,-0.169849998
6/26/2016,-0.08190393,-0.121109522
1/15/2017,-0.072985066,0.078939997
8/4/2009,-0.088836506,-0.162334998
7/15/2010,-0.106227927,-0.21479
1/17/2010,-0.124045317,-0.387405003
5/6/2008,-0.157742552,-0.230086363
8/2/2008,-0.093035052,-0.162447999
3/24/2008,-0.140603816,-0.298346152
3/8/2016,-0.142265568,-0.115380953
10/13/2014,-0.091673434,-0.266047616
1/24/2013,-0.072602912,-0.238635002
7/5/2014,-0.142960795,-0.320579998
3/12/2013,-0.029138772,-0.408519995
1/7/2013,-0.064896905,-0.118465003
7/27/2011,-0.15998048,-0.119119998
4/12/2012,-0.061413396,-0.204452381
3/29/2012,-0.03684937,-0.222595001
1/1/2012,-0.034509021,-0.202404998
4/28/2018,-0.051197685,-0.080095381
9/24/2019,-0.116475409,-0.116044998
12/12/2018,-0.080095381,-0.133551997
3/24/2019,-0.091094871,-0.095068748
10/3/2017,-0.111700946,-0.044040912
9/17/2017,-0.122237181,-0.195594994
7/5/2017,-0.024457363,-0.03696
9/27/2015,-0.09154958,-0.14497
10/31/2015,-0.165449227,-0.348928571
10/4/2015,-0.155221663,-0.109854996
9/6/2010,-0.114527528,-0.03606383
9/15/2009,-0.037907026,-0.207335
12/21/2009,-0.06582578,-0.301718178
4/22/2009,-0.068948593,-0.066659999
1/25/2009,-0.052337711,-0.162676469
6/5/2009,-0.027088976,-0.194082354
5/22/2014,-0.098067826,-0.141504997
2/23/2013,-0.114513224,-0.215799998
11/7/2014,-0.12122429,0.048185002
12/5/2014,-0.153172529,-0.031595002
3/12/2011,-0.111840829,-0.119974998
8/4/2012,0.002448619,-0.236695239
7/29/2012,-0.058756824,0.074499994
10/31/2011,-0.03497113,-0.14377
5/27/2012,-0.053470109,-0.141884997
10/27/2019,-0.301718178,-0.051729995
2/11/2008,-0.194082354,-0.086200003
6/22/2019,-0.076825467,-0.087090573
12/15/2018,-0.087090573,-0.223884999
3/7/2018,-0.071150127,-0.152397624
6/16/2019,-0.105817069,-0.121339999
1/24/2019,-0.152397624,-0.244593221
9/21/2018,-0.086918253,-0.19851904
7/7/2017,-0.047935265,-0.122219446
11/13/2015,-0.30086151,-0.184681816
5/29/2010,-0.128009939,-0.210308696
1/3/2010,-0.079262222,-0.233575003
3/9/2009,-0.007777017,-0.130854995
1/23/2009,-0.134478077,-0.261484999
10/24/2008,-0.189413376,-0.110975003
3/1/2014,-0.159415861,-0.449089995
8/11/2014,-0.211482343,-0.187989996
11/28/2013,-0.094225139,-0.356904995
1/30/2014,-0.13378897,-0.494754998
1/19/2015,-0.161400697,-0.204036367
1/2/2012,-0.070467148,-0.239994999
8/29/2019,-0.123405669,-0.172369998
8/30/2019,-0.141306732,-0.068815
8/11/2019,-0.18020909,-0.14417627
4/11/2019,-0.117543585,-0.300305
8/15/2017,-0.049051898,-0.07187619
3/6/2016,-0.179791638,-0.120363637
9/5/2010,-0.185144935,-0.13730566
9/8/2015,-0.094663829,-0.363790002
6/12/2010,-0.197262902,-0.070150002
7/7/2016,-0.1516285,-0.358754994
5/19/2016,-0.091296469,-0.329834781
11/12/2009,-0.067686956,-0.115135
11/19/2013,-0.146485334,-0.208252381
3/25/2014,-0.118832352,-0.268605001
12/4/2012,-0.048634008,-0.309242852
3/8/2015,-0.178156647,-0.36817619
3/18/2013,-0.074345751,-0.287795
4/7/2012,-0.078776623,-0.067465
3/12/2008,-0.13730566,-0.138609999
9/13/2019,-0.129846281,-0.103434547
12/10/2018,-0.103434547,-0.119134872
6/13/2018,-0.070760028,-0.165944998
10/23/2018,-0.119134872,-0.389889997
4/6/2019,-0.064514246,-0.365599994
7/19/2017,-0.101316853,-0.246524995
11/20/2017,-0.108040169,-0.452214286
2/10/2016,-0.068373869,-0.211840001
4/21/2015,-0.107617279,-0.202009998
5/18/2017,-0.079271149,-0.095745
1/22/2016,-0.178495211,-0.275741667
7/23/2016,-0.164766946,-0.171590001
6/30/2015,-0.11685692,-0.211505
2/24/2016,-0.095391822,-0.168084999
7/1/2016,-0.124331521,-0.206979997
8/28/2010,-0.142978447,-0.182013633
4/11/2010,-0.111499999,-0.147035001
3/6/2009,-0.055170445,-0.145605004
4/24/2009,-0.1138288,-0.313440001
12/5/2008,-0.025632232,-0.230163999
8/7/2015,-0.156316233,-0.321799996
7/2/2015,-0.146544706,-0.235725001
8/25/2014,-0.10301944,-0.148719999
10/3/2013,-0.143233165,-0.255204999
6/27/2014,-0.078615428,-0.141660466
4/4/2013,-0.073976299,-0.207338093
12/13/2012,-0.064481202,-0.227070003
2/11/2011,-0.00343169,-0.475845
8/25/2011,-0.124050256,-0.287073073
9/3/2019,-0.151260682,-0.289109997
7/13/2019,-0.092649772,-0.18993
5/10/2018,-0.074480163,-0.340145002
2/28/2018,-0.10773176,-0.247829998
2/15/2019,-0.117918003,-0.355079996
9/2/2018,-0.104630959,-0.014497142
11/11/2017,-0.096875595,-0.256219999
8/9/2017,-0.118913307,-0.233149999
5/12/2017,-0.068070636,-0.235894996
1/2/2016,-0.180923436,-0.173304997
7/2/2017,-0.062627384,-0.065069996
10/28/2010,-0.176978504,-0.239579999
6/21/2010,-0.077303542,-0.068238092
11/16/2008,-0.012585001,-0.010259999
2/5/2015,-0.107917687,0.03722
9/3/2013,-0.104752897,-0.239149999
4/3/2013,-0.088372407,-0.161761905
6/28/2014,-0.131643673,-0.146345449
8/31/2011,-0.142435389,-0.078135001
6/16/2012,-0.048041071,-0.053769998
